PhraseId,SentenceId,Phrase,Sentiment,words_num
145462,7907,time reach final like wonder watch strut postur,0,23
101447,5335,highli ambiti person project egoyan,3,11
41028,1967,still offer great deal insight femal condit timeless danger emot repress,4,20
68112,3456,phoni imageri music,1,4
47616,2321,lrb harri rrb,2,3
110571,5861,loud low budget tire formula film,1,8
126194,6781,stale overus cocktail,1,5
145461,7906,piano teacher easi film,1,9
7440,302,proceed,2,3
141994,7701,good,1,4
44711,2168,giddi provoc sexual,4,5
54884,2734,head east far east retel histor signific person episod detail one intern citi welcom ten thousand german jewish refuge world democraci,3,34
70377,3586,current climat,2,2
151160,8241,lrb allen rrb,3,3
105352,5563,wake reno,2,9
48511,2370,complet servic quickli forgett,1,6
140928,7643,pan nalin exposit,2,4
6539,260,joyou film leap nation boundari celebr univers human natur,4,13
147454,8023,noth could appropri,3,5
74304,3807,lightweight filmmak sure,1,9
29751,1377,live,2,6
102228,5379,extrem hard,2,2
9266,387,feardotcom make interest medit ether natur internet otherworldli energi could channel,3,24
59777,3014,handl intellig care,3,7
39707,1896,martial,2,1
121135,6487,pleasant enough ecolog pro wildlif sentiment certainli welcom,3,13
136958,7408,intellectu exercis unpleas debat given drive narr act believ noth less provoc piec work,4,35
20262,902,distanc,2,1
85919,4446,heart conserv,3,3
46561,2265,fun frill ride,2,4
97506,5099,great combin act narrat jewish grandmoth subject take us film part biographi part entertain part histori,4,28
26516,1216,wayn classic,2,2
99712,5231,question thing turn,2,8
22167,995,might emerg hilari lunaci hand woodi allen mel brook lrb least heyday rrb come across lame sophomor debut indi featur,0,36
3354,126,mostli unsurpris,2,2
71973,3676,love power,2,4
107308,5670,twist bit,2,5
46735,2275,mysteri unravel,2,3
128999,6937,integr,3,2
33143,1553,play one role,2,6
150832,8221,papa,2,1
87571,4545,love piano teacher,3,5
29535,1368,thirti second,2,3
42148,2028,direct video dvd,1,1
100934,5301,though aborigin aspect lend end extraordinari poignanc stori,4,14
128737,6924,appreci equal abstract frank tashlin comedi play recapitul artist career,3,18
136003,7347,pyscholog center,2,4
123973,6655,world best actor,4,5
26878,1234,see relationship includ son wife wife father two brother incred subtleti acumen,4,33
153679,8392,one well time explos movi knockout,3,11
28333,1307,formula feel fresh,3,4
61136,3089,stori script,2,5
22200,995,lame sophomor,1,4
155160,8494,admir film harsh object refus seek tear sympathi,4,18
65995,3348,,2,2
107661,5690,live peopl,2,6
14297,616,inept,1,2
1962,72,clever,4,1
97297,5087,told intric precis best short stori write,4,11
53888,2675,wife,2,2
33328,1561,,2,1
25509,1167,demonstr knack mix action idiosyncrat humor charm debut noon,3,16
150360,8190,solid well form satir,3,6
148180,8063,back stori,2,4
102148,5376,familiar predict might well come machin rather lrb writer director rrb franc,0,24
12728,548,long tediou,0,3
93223,4860,subject,2,4
33356,1563,thank kline superbl nuanc perform ponder,3,10
7044,282,smart,2,3
4555,173,get bit heavi hand messag time,2,11
26724,1225,inspir insight,3,3
133676,7211,muscl lot smart endear easi watch,4,18
133154,7181,life someth like share high point,3,13
69880,3553,rock concert,2,2
99269,5205,bland actor,1,2
55587,2775,wonder creepi mood,3,4
70861,3612,high time,3,3
125998,6769,without doubt artist uncompromis vision vision begin feel moral bankrupt least terribl monoton,1,26
69369,3526,stage,2,2
118969,6359,make person live life half asleep suddenli wake take notic,3,15
124276,6674,funni bone tickl,3,4
51890,2559,beauti power,2,3
98927,5188,weird perform direct,2,4
29048,1345,preposter titu,2,2
14868,639,girl environ,2,4
116451,6210,mani merchandis movi type,1,7
102835,5420,mount product exist capit hopkin inclin play hannib lecter even though harri immedi inclin provid fourth book,2,28
92744,4831,shine perform offer us sens element level lilia deepli want break free old life,4,23
28203,1297,favor,3,1
37011,1752,younger gener,2,3
1073,39,take total unexpect direct keep go,3,11
131932,7112,move tale love destruct unexpect place unexamin live,3,14
33428,1567,toback heidegg,2,5
94062,4908,realli film much,2,7
13994,603,director otar iosseliani,2,5
101864,5361,histori lesson,2,3
33379,1564,femin book,2,4
20821,929,n,2,5
8348,346,kind,2,2
2099,80,predecessor,2,2
26082,1194,milk drama,2,2
20415,912,remot african empir,2,5
11531,497,tragedi hope despair,2,5
36958,1751,roger mitchel,2,2
31040,1446,say entertain,2,3
28384,1312,keen eye sweet spirit,3,6
32497,1522,lrb rrb,2,3
141365,7668,hard classifi hard resist,3,12
142519,7736,thornberri stuff,2,2
21563,965,tri captur novel deeper intim reson film,2,13
140907,7642,turn legendari wit classic mistaken ident farc brutal labor unfunni hokum,2,16
30931,1441,n,2,5
86173,4461,minut dud could pass mike tyson e,0,11
148086,8059,offbeat music number,2,4
17199,746,gorgeou film must everyon junior scientist grown fish lover,4,14
152897,8346,miser,0,1
45251,2199,pokey,1,1
70313,3582,,2,1
116436,6209,impress gotten,1,15
11961,512,polit correct,2,2
289,11,consid clich dialogu pervers escap sourc high hilar,2,11
18041,786,super dooper ador,3,1
107811,5701,without doubt memor directori debut king hunk,4,12
22398,1010,wrap theater cold blanket urban desper,1,11
136513,7381,unfold like lazi summer afternoon conclud crisp clariti fall dawn,4,16
117915,6298,pale dark beauti,3,6
153765,8399,heaven allow imit,2,9
63601,3219,quietli vulner person,2,3
79817,4112,privat,2,1
109490,5799,rock solid littl genr pictur,4,7
26431,1212,margin,2,1
51469,2534,satisfi,4,2
82035,4232,astut direct cardoso,3,5
17053,739,someth els altogeth clownish offens noth like real life,0,14
132757,7158,terrif film,4,2
123076,6606,conflict,3,2
1786,66,design,2,1
58436,2944,name,2,2
66372,3365,savvi street activ,3,3
97242,5083,self consciou attempt,2,2
106161,5606,see impervi fall,2,8
104554,5520,nervi,3,2
85785,4438,grief truth tell,2,5
53151,2636,made interest charact begin,3,8
79594,4097,chemistri,2,2
76408,3925,money,2,2
43110,2082,build gradual feel fulli embrac gentl comedi,4,11
46672,2272,director mark pellington,2,5
99494,5217,cold grey antisept,1,5
151082,8235,simplist littl pretenti,1,7
152327,8311,visual treat audienc,4,8
47699,2324,tar,2,2
131285,7075,view movi harrow,2,6
100762,5293,clear point,3,2
152322,8311,psychedel,2,1
26532,1217,commun,2,1
143919,7810,like leather warrior switchblad sexpot,2,6
9641,402,snazzi,2,1
121313,6496,movi rape,1,2
119966,6416,run hypertim revers truli funni bit,2,10
39710,1896,art,2,1
143691,7798,stark desert,2,2
29282,1356,tell fascin charact stori,3,7
118104,6308,korean new wave,2,6
109093,5776,prism,1,3
126708,6812,edit,2,5
117347,6261,goe becom world class fencer,3,7
85867,4444,fli,2,1
94557,4936,gabbiest,2,1
10959,467,shape shift peril polit intrigu,2,7
28868,1338,bring,2,2
121787,6526,innat,2,1
69219,3517,year,2,2
106747,5638,name husband wife kidnapp emphas disappointingli gener natur entir effort,0,19
103669,5468,mib ii succe due rapid fire deliveri enough inspir leviti ca n dismiss mindless,3,22
147930,8050,assum n bright,1,6
41308,1982,slow,1,3
71002,3620,collect,2,1
120915,6471,glare,2,2
143070,7766,,2,1
138564,7505,film biggest problem,1,4
32745,1535,long line,2,2
127708,6868,suspici familiar,1,2
149420,8132,leav sing long credit roll,3,8
43235,2089,bibl store potenti sanctimoni make meaning kid church wari adult,3,17
69035,3507,film use architectur glorious goofi way,3,14
65337,3307,collect heart attack,1,3
89167,4634,render tension,2,4
25724,1175,loneli chilli anonym environ mani us spend much time,1,19
61856,3127,movi weigh glass flat champagn,1,12
23269,1054,good laugh,3,3
115912,6178,lot go least brilliant perform testud parmenti,4,16
116050,6186,energi genial pleas fanat adher either side also peopl know noth subject think interest,3,31
74568,3823,yet still work,3,6
23901,1085,promis,2,2
119200,6371,look like low budget seri uhf channel,0,11
5706,226,made teenag boy wrestl fan,2,9
93887,4898,real contend arriv septemb,2,6
93120,4852,event film weird honestli never knew hell come next,1,21
49146,2401,imposs irrevoc choic,2,5
69548,3535,mr,2,2
1769,66,embarrassingli ham fist sex joke,1,5
15002,645,come age tale,2,2
76975,3958,reli special effect,3,7
95027,4957,droll bitchi frolic poke fun price popular small town pretens lone star state,1,22
127486,6857,insid look time outsid look,3,12
57180,2880,even frame convers static stilt,1,16
83926,4337,good teacher valuabl way help increas averag student self esteem,2,16
151712,8277,cross xxx vertic limit,3,7
42132,2027,disguis obviou energi innov,3,7
93704,4886,would better stay festiv circuit,1,10
104932,5543,special effect,2,4
104515,5516,guis modern motion pictur,1,7
139598,7573,neglect charact develop even one minut,2,7
147776,8040,charisma,2,3
28393,1312,reflect,2,1
135897,7340,sequenc make,2,4
81887,4225,lrb sport rrb admir energi full bodi character narr urgenc,3,12
115504,6153,one,2,3
2999,113,take import,2,6
24905,1135,two literari figur even,2,7
143154,7771,midnight movi,2,2
150073,8173,intend er,2,4
41476,1994,intrigu,2,2
99445,5214,noth funni,1,2
29304,1359,three excel princip singer,3,5
114617,6098,vista sweep,2,5
21115,945,heartfelt mesmer king lear,3,6
439,16,,2,1
7288,297,occasion horrifi,2,2
142890,7755,regurgit water,2,3
114138,6066,hard care,1,3
14628,631,film darker moment becom smooth overwhelm need tender inspir tide especi last cloy moment,1,24
113501,6034,writer director,2,1
123737,6644,put old fashion valu microscop,2,7
143926,7810,sexpot,2,1
47184,2299,jagger,2,2
86710,4492,,2,1
51927,2562,close line,2,2
128366,6906,pea,2,2
92270,4803,gloriou gaudi benefit much stock footag day featur manner drag queen beard ladi lactat hippi,3,25
115022,6126,buoyant human moment,3,4
57701,2909,prospect human race split two,2,9
14034,603,soul,2,2
62593,3165,seduc conquer,3,3
115076,6130,plasma conduit,2,4
46864,2283,,1,3
118391,6324,must gene,2,6
15717,675,make valiant effort understand everyon point view,3,11
143331,7780,insubstanti plot,2,4
59839,3018,golden book,2,3
96499,5041,look,2,4
146165,7948,good surpris end,3,4
142345,7722,movi nijinski,2,4
32838,1538,ilk,2,3
13403,577,wonder,2,3
39535,1887,appear foolish shallow,1,4
30121,1398,presenc,2,3
117477,6269,mani peopl,2,3
27905,1281,strenuous unconvent,2,2
93745,4888,care beyond basic dictum human decenc,2,10
99745,5233,misogyni,2,2
113371,6024,bang head seat front clueless idioci,0,19
144954,7871,sturdiest exampl yet,3,3
126723,6813,director shekhar kapur suppli tremend skill,3,8
38909,1855,duti precis,3,2
52200,2578,one liner,2,1
42620,2055,place contriv well worn situat,2,7
154856,8470,repress mother,2,3
149208,8119,happili glib viciou charact,2,8
88239,4583,frantic virul foul natur,1,6
9722,404,final effect,2,3
137350,7431,fart boob,1,4
148584,8084,german expressionist,2,1
56535,2839,adequ perform,2,2
117957,6301,movi bad quickli enter pantheon wreckag includ battlefield earth showgirl,0,19
14970,643,claim express warmth long,3,6
113245,6016,funni weird,4,3
71361,3640,limp eddi murphi,1,3
19424,852,might tempt chang landmark poem go gentl good theatr,1,24
95715,4999,ambigu enough engag,3,5
53149,2636,intens,3,2
46589,2267,n,2,5
118699,6344,arrow,2,2
139373,7556,seek strike,2,3
114891,6118,hand dispar funni moment real consequ,2,11
33711,1583,trust,2,1
106491,5623,anim,2,6
50178,2466,retro refit exercis,1,2
58170,2932,monster movi atmospher,2,3
50107,2461,pretti tatter old carousel,2,4
46866,2283,still good time,3,9
24014,1090,like watch alfr hitchcock movi drink twelv beer,1,10
52392,2591,opera ish,2,1
71899,3670,bit cold,1,4
127003,6829,worth time,3,4
127007,6829,ellen pompeo sit next ride,3,9
86007,4450,consum sometim difficult tell actor movi,2,16
93876,4897,least passabl real,3,4
131006,7060,make two hour feel like four,1,7
97120,5077,narc find new rout familiar neighborhood,3,11
151617,8270,dismiss moodi thought,2,6
67535,3429,dash resourc hero lisp reptilian villain big fight big hair lavish period sceneri stori,4,27
69372,3527,eerili suspens deepli absorb piec work treatis spiritu well solid sci fi thriller,4,22
22854,1034,cheapo margarita,2,2
92305,4805,kid audienc preview screen seem bore cheer pratfal littl els parent wise folk read book,1,30
50052,2457,made want pack raw dough ear,0,11
87973,4569,n downright silli,2,6
121426,6505,kid televis plot thread,2,7
33928,1593,least four time,2,4
11537,497,instead come far closer mani movi express way mani us live someplac consum self absorpt insist demand other,2,27
150581,8206,tv cow,2,3
136959,7408,intellectu exercis unpleas debat given drive narr act,1,24
30184,1400,david,2,2
101602,5347,distinctli mix bag,2,5
98761,5179,outsel electr guitar,3,7
58704,2960,wendigo larri fessenden spooki new thriller,2,8
10978,468,could made african american broad racial insensit toward african american,0,15
138715,7516,rip prison,2,2
30471,1414,entranc,3,4
110117,5831,moment convinc emot graviti scene santa give gift grownup,3,16
101510,5338,glimps solomon decis face jewish parent turbul time,3,13
61430,3104,enjoy big screen experi,4,4
140775,7637,underr profession deserv rare receiv,3,10
98141,5141,wonder lopez publicist share screenwrit credit,2,11
137265,7426,undistinguish attempt make classic theater piec cinemat,0,11
21434,959,real star movi score song translat well film,3,19
89850,4676,reveal make vincent tick perhap definit explan would felt like cheat,2,19
138765,7521,goe beaten path necessarili better,1,11
84111,4344,put squar servic lover inhabit,3,12
91042,4735,actual materi,2,3
67323,3416,modest straight ahead standard,3,4
55664,2783,koepp,2,2
153369,8377,celebi could take back time saw movi,1,15
48763,2381,world war ii,2,5
30088,1396,comic relief,2,3
53191,2639,deep substanti,1,5
152497,8321,charact simplist maintain interest,0,9
46470,2259,rambl incoher manifesto vagu topic excess,0,12
14459,623,hour half joy solo perform,3,9
26234,1202,frothi piec,2,4
14361,618,begin,2,1
78051,4017,enjoy perfectli pitch web tension chabrol spin,3,11
79252,4081,think calcul fiend slipperi self promot,2,12
3102,117,deliv perfect perform captur innoc bud demon within wallflow,4,14
6705,268,larg bogu stori,0,3
101236,5322,exactli worth,1,4
133209,7186,lrb rrb strong piec work,3,8
101265,5323,christian,2,2
140481,7624,unbear light,3,5
7001,280,back row,2,4
20784,927,,2,1
99752,5233,creat two daughter,2,5
105647,5577,favour approach,2,5
66237,3358,long good,1,8
108148,5721,moldi oldi nearli nasti,1,7
62725,3172,bit downer littl dramat time,1,11
52155,2575,good,0,4
135039,7290,croon,2,1
34070,1600,steve martin,3,2
773,28,theater,2,2
65463,3316,je gyu,2,2
141778,7692,take unseemli pleasur lrb charact rrb miseri time congratul gut confront,2,27
73924,3780,modest laugh certainli thrill,1,11
132978,7171,last exit,2,3
110874,5875,incred hokey,1,2
135054,7290,unabashedli canadian afraid risk american scorn,3,11
